numano,nummes,datemissao,txnomeparlamentar,sgpartido,sguf,txtdescricao,txtcnpjcpf,txtfornecedor,vlrdocumento,vlrglosa,vlrliquido
2018,7,2018-07-03 00:00:00+00:00,FRANCISCO FLORIANO,DEM,RJ,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,18960157000124,VL PIZZARIA,19.80,1.00,18.80
2018,7,2018-07-03 00:00:00+00:00,FRANCISCO FLORIANO,DEM,RJ,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,07290902000159,FGM INVEST COMERCIO DE ALIMENTOS LTDA EPP,37.50,0.00,37.50
2018,7,2018-07-03 00:00:00+00:00,GLAUBER BRAGA,PSOL,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,04804979000101,POSTO DE GASOLINA BOA VIAGEM DE FRIBURGO LTDA,150.00,0.00,150.00
2018,7,2018-07-03 00:00:00+00:00,HUGO LEAL,PSD,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,10851223000116,RJ PREMIUM SUPRIMENTOS EIRELI,488.00,0.00,488.00
2018,7,2018-07-03 00:00:00+00:00,HUGO LEAL,PSD,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,-196.23,0.00,-196.23
2018,7,2018-07-03 00:00:00+00:00,JAIR BOLSONARO,PSL,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,19257042000130,DRA 4 DERIVADOS DE PETROLEO LTDA,127.74,0.00,127.74
2018,7,2018-07-03 00:00:00+00:00,JAIR BOLSONARO,PSL,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,785.93,0.00,785.93
2018,7,2018-07-03 00:00:00+00:00,JANDIRA FEGHALI,PCdoB,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,08202116000115,AUTO POSTO AEROPORTO LTDA,70.00,0.00,70.00
2018,7,2018-07-03 00:00:00+00:00,JANDIRA FEGHALI,PCdoB,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,-193.63,0.00,-193.63
2018,7,2018-07-03 00:00:00+00:00,LAURA CARNEIRO,DEM,RJ,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,26435289000165,SKY'S LANCHES EIRELI - EPP,27.70,0.00,27.70
2018,7,2018-07-03 00:00:00+00:00,LEONARDO PICCIANI,MDB,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,02731610000190,AUTO POSTO ITICAR LTDA - GAMA,257.37,0.00,257.37
2018,7,2018-07-03 00:00:00+00:00,LEONARDO PICCIANI,MDB,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,1157.93,0.00,1157.93
2018,7,2018-07-03 00:00:00+00:00,LUIZ CARLOS RAMOS,PR,RJ,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,19945143000102,COMERCIO DE CALDOS POTIGUAR EIRELI - EPP,45.32,0.00,45.32
2018,7,2018-07-03 00:00:00+00:00,LUIZ SÉRGIO,PT,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,02917118000104,POSTO MINI PRACA LTDA,176.88,0.00,176.88
2018,7,2018-07-03 00:00:00+00:00,LUIZ SÉRGIO,PT,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,906.93,0.00,906.93
2018,7,2018-07-03 00:00:00+00:00,MARCELO DELAROLI,PR,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,00306597006308,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,100.00,0.00,100.00
2018,7,2018-07-03 00:00:00+00:00,MARCELO DELAROLI,PR,RJ,Emissão Bilhete Aéreo,02575829000148,Cia Aérea - AVIANCA,370.92,0.00,370.92
2018,7,2018-07-03 00:00:00+00:00,MARCELO DELAROLI,PR,RJ,Emissão Bilhete Aéreo,02575829000148,Cia Aérea - AVIANCA,576.27,0.00,576.27
2018,7,2018-07-03 00:00:00+00:00,MARCELO DELAROLI,PR,RJ,Emissão Bilhete Aéreo,02575829000148,Cia Aérea - AVIANCA,150.00,0.00,150.00
2018,7,2018-07-03 00:00:00+00:00,MARCO ANTÔNIO CABRAL,MDB,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,12132854000100,WMS COMERCIO DE ARTIGOS DE PAPELARIA LTDA-ME,3199.90,0.00,3199.90
2018,7,2018-07-03 00:00:00+00:00,MARCOS SOARES,DEM,RJ,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",29060059000157,LH BARRA RIO ADMISTRAÇAO HOTEIS SPE LTDA,530.00,0.00,530.00
2018,7,2018-07-03 00:00:00+00:00,MARCOS SOARES,DEM,RJ,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",01304114000198,BARRA TAXI,30.00,0.00,30.00
2018,7,2018-07-03 00:00:00+00:00,MARCOS SOARES,DEM,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,429.35,0.00,429.35
2018,7,2018-07-03 00:00:00+00:00,MIRO TEIXEIRA,REDE,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,877.93,0.00,877.93
2018,7,2018-07-03 00:00:00+00:00,OTAVIO LEITE,PSDB,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,10366322000102,FPX RIO COMERCIO DE INFORMATICA LTDA,666.54,0.00,666.54
2018,7,2018-07-03 00:00:00+00:00,OTAVIO LEITE,PSDB,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,03438999000143,POSTO DE SERVICOS DENGOSO LTDA,100.00,0.00,100.00
2018,7,2018-07-03 00:00:00+00:00,OTAVIO LEITE,PSDB,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,34132951000136,POSTO E GARAGE MAIOR DA PRACA,66.35,0.00,66.35
2018,7,2018-07-03 00:00:00+00:00,OTAVIO LEITE,PSDB,RJ,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,05651953000133,SURF IN BOX MATERIAL ESPORTIVO LTDA ME,46.00,0.00,46.00
2018,7,2018-07-03 00:00:00+00:00,OTAVIO LEITE,PSDB,RJ,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",00031708000100,SINPETAXI,30.00,0.00,30.00
2018,7,2018-07-03 00:00:00+00:00,OTAVIO LEITE,PSDB,RJ,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",00031708000100,SINPETAXI,50.00,0.00,50.00
2018,7,2018-07-03 00:00:00+00:00,OTAVIO LEITE,PSDB,RJ,Emissão Bilhete Aéreo,02575829000148,Cia Aérea - AVIANCA,557.03,0.00,557.03
2018,7,2018-07-03 00:00:00+00:00,ROBERTO SALES,DEM,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,12132854000100,WMS COMERCIO DE ARTIGOS DE PAPELARIA LTDA-ME,2110.24,0.00,2110.24
2018,7,2018-07-03 00:00:00+00:00,ROBERTO SALES,DEM,RJ,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",09624281000128,Contele - Consultoria Tecnica Legislativa,10500.00,0.00,10500.00
2018,7,2018-07-03 00:00:00+00:00,RODRIGO MAIA,DEM,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,00306597001411,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,247.57,0.00,247.57
2018,7,2018-07-03 00:00:00+00:00,SIMÃO SESSIM,PP,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,02373202000104,GOLDEN GREEN AUTO POSTO LTDA,290.00,0.00,290.00
2018,7,2018-07-03 00:00:00+00:00,SIMÃO SESSIM,PP,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,00108670000207,JARJOUR VEICULOS E PETROLEO LTDA,246.60,0.00,246.60
2018,7,2018-07-03 00:00:00+00:00,SIMÃO SESSIM,PP,RJ,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,00493924000177,ML ALIMENTACAO E DIVERSOES S/A,112.00,0.00,112.00
2018,7,2018-07-03 00:00:00+00:00,SIMÃO SESSIM,PP,RJ,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,33469172000672,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,18.59,0.00,18.59
2018,7,2018-07-03 00:00:00+00:00,SIMÃO SESSIM,PP,RJ,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,06098111000169,TUDO DE BOM COMERCIO DE ALIMENTOS LTDA,110.00,0.00,110.00
2018,7,2018-07-03 00:00:00+00:00,SORAYA SANTOS,PR,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,1026.93,0.00,1026.93
2018,7,2018-07-03 00:00:00+00:00,SORAYA SANTOS,PR,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,-709.25,0.00,-709.25
2018,7,2018-07-03 00:00:00+00:00,SORAYA SANTOS,PR,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,-171.92,0.00,-171.92
2018,7,2018-07-03 00:00:00+00:00,SORAYA SANTOS,PR,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,877.93,0.00,877.93
2018,7,2018-07-03 00:00:00+00:00,SÓSTENES CAVALCANTE,DEM,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,04473193000159,POSTO DA TORRE EIRELI - EPP,263.91,0.00,263.91
2018,7,2018-07-03 00:00:00+00:00,SÓSTENES CAVALCANTE,DEM,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,670.25,0.00,670.25
2018,7,2018-07-03 00:00:00+00:00,WADIH DAMOUS,PT,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,1026.93,0.00,1026.93
2018,7,2018-07-03 00:00:00+00:00,WALNEY ROCHA,PATRI,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,36539575000124,POSTO REALEZA DE IGUACU COMBUSTIVEL E PNEUS,4231.56,0.00,4231.56
2018,7,2018-07-03 00:00:00+00:00,WALNEY ROCHA,PATRI,RJ,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,33469172000672,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,15.57,0.00,15.57
2018,7,2018-07-03 00:00:00+00:00,WALNEY ROCHA,PATRI,RJ,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",07424109000103,SINTAXI/DF,50.00,0.00,50.00
2018,7,2018-07-03 00:00:00+00:00,WALNEY ROCHA,PATRI,RJ,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,10.43,0.00,10.43
2018,7,2018-07-03 00:00:00+00:00,WALNEY ROCHA,PATRI,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,881.17,0.00,881.17
2018,7,2018-07-03 00:00:00+00:00,WALNEY ROCHA,PATRI,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,881.17,0.00,881.17
2018,6,2018-07-03 00:00:00+00:00,ALTINEU CÔRTES,PR,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,04477802000148,OLIMAR ADMINISTRACAO DE IMOVEIS LTDA - ME,5838.20,6.00,5832.20
2018,6,2018-07-03 00:00:00+00:00,CELSO JACOB,MDB,RJ,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",04088208000165,CENTRO DE GESTÃO DE MEIOS DE PGTO. LTDA. - SEM PARAR,158.14,0.00,158.14
2018,6,2018-07-03 00:00:00+00:00,FRANCISCO FLORIANO,DEM,RJ,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",09192078000120,JOSE RICARDO RAMALHO ADVOGADOS,10000.00,0.00,10000.00
2018,6,2018-07-03 00:00:00+00:00,LUIZ CARLOS RAMOS,PR,RJ,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,00595462000107,CARNE DE SOL 111 LTDA,165.00,0.00,165.00
2018,6,2018-07-03 00:00:00+00:00,PAULO FEIJÓ,PR,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,09215903000164,AUTO POSTO MORADA DOS NOBRES LTDA,100.00,0.00,100.00
2018,6,2018-07-03 00:00:00+00:00,PAULO FEIJÓ,PR,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,09215903000164,AUTO POSTO MORADA DOS NOBRES LTDA,100.00,0.00,100.00
2018,6,2018-07-03 00:00:00+00:00,ROSANGELA GOMES,PRB,RJ,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",22766038000102,ESTRELA CONSULTORIA ADMINISTRATIVA E JURIDICA EIRELI - ME,12000.00,0.00,12000.00
2018,6,2018-07-03 00:00:00+00:00,SÓSTENES CAVALCANTE,DEM,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,23094227000149,MEC COMERCIO DE INFORMATICA E TELECOMUNICACOES LTDA,302.49,0.00,302.49
2018,6,2018-07-03 00:00:00+00:00,SÓSTENES CAVALCANTE,DEM,RJ,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,11869422000114,HARUE LOCAÇÃO DE VEÍCULOS LTDA ME,4000.00,0.00,4000.00
2018,6,2018-07-03 00:00:00+00:00,WALNEY ROCHA,PATRI,RJ,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,11207983000158,O. F. SERVIÇO DE VIGILÂNCIA LTDA,8000.00,0.00,8000.00
2018,7,2018-07-02 17:12:57+00:00,FELIPE BORNIER,PROS,RJ,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,40.23,0.00,40.23
2018,7,2018-07-02 00:00:00+00:00,ALEXANDRE SERFIOTIS,PSD,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,05468098000120,POSTO CAPITAL LTDA,161.99,0.00,161.99
2018,7,2018-07-02 00:00:00+00:00,ALEXANDRE SERFIOTIS,PSD,RJ,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,19641517000198,DALE LANCHONETE,9.50,0.00,9.50
2018,7,2018-07-02 00:00:00+00:00,ALEXANDRE SERFIOTIS,PSD,RJ,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,07171005000126,J. D. MAIA PADARIA E LANCHONETE ME,8.80,0.00,8.80
2018,7,2018-07-02 00:00:00+00:00,ALEXANDRE SERFIOTIS,PSD,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,564.25,0.00,564.25
2018,7,2018-07-02 00:00:00+00:00,ALEXANDRE VALLE,PR,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,37130481000160,SAO JOAO POSTOS DE ABAST E SERV. LTDA,312.55,0.00,312.55
2018,7,2018-07-02 00:00:00+00:00,ALTINEU CÔRTES,PR,RJ,PASSAGENS AÉREAS,02012862000160,LATAM AIRLINES BRASIL,1043.27,0.00,1043.27
2018,7,2018-07-02 00:00:00+00:00,AUREO,SD,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,731.17,0.00,731.17
2018,7,2018-07-02 00:00:00+00:00,AUREO,SD,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,961.18,0.00,961.18
2018,7,2018-07-02 00:00:00+00:00,BENEDITA DA SILVA,PT,RJ,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,,GARCIA,290.55,0.00,290.55
2018,7,2018-07-02 00:00:00+00:00,BENEDITA DA SILVA,PT,RJ,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",29241711000130,PARADISO MACAE HOTEL LTDA,149.00,0.00,149.00
2018,7,2018-07-02 00:00:00+00:00,BENEDITA DA SILVA,PT,RJ,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",29241711000130,PARADISO MACAE HOTEL LTDA,159.00,0.00,159.00
2018,7,2018-07-02 00:00:00+00:00,BENEDITA DA SILVA,PT,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,2790.20,0.00,2790.20
2018,7,2018-07-02 00:00:00+00:00,CHICO D'ANGELO,PDT,RJ,SERVIÇOS POSTAIS,35773589000145,ect- emp. bras. de correiose telegrafos,66.30,0.00,66.30
2018,7,2018-07-02 00:00:00+00:00,CHICO D'ANGELO,PDT,RJ,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",60537263101868,ALLPARK EMPREENDIMENTOS PARTICIPACÕES  E SERVIÇOS S/A,500.00,0.00,500.00
2018,7,2018-07-02 00:00:00+00:00,CLARISSA GAROTINHO,PROS,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,731.17,0.00,731.17
2018,7,2018-07-02 00:00:00+00:00,DELEY,PTB,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,39759030000111,APF DISTRIBUIDORA DE COMBUSTIVEL LTDA,109.56,0.00,109.56
2018,7,2018-07-02 00:00:00+00:00,DELEY,PTB,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,39759030000111,APF DISTRIBUIDORA DE COMBUSTIVEL LTDA,149.60,0.00,149.60
2018,7,2018-07-02 00:00:00+00:00,DELEY,PTB,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,1404.25,0.00,1404.25
2018,7,2018-07-02 00:00:00+00:00,FRANCISCO FLORIANO,DEM,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,06104644000106,AUTO POSTO DE COMBUSTIVEL BENDENGO LTDA,350.00,0.00,350.00
2018,7,2018-07-02 00:00:00+00:00,GLAUBER BRAGA,PSOL,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,00306597001683,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,150.00,0.00,150.00
2018,7,2018-07-02 00:00:00+00:00,GLAUBER BRAGA,PSOL,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,04804979000101,POSTO DE GASOLINA BOA VIAGEM DE FRIBURGO LTDA,210.00,25.00,185.00
2018,7,2018-07-02 00:00:00+00:00,HUGO LEAL,PSD,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,07749842000190,MAINTENANCE COMERCIO E MANUTENCAO EM INFORMATICA LTDA,3950.00,0.00,3950.00
2018,7,2018-07-02 00:00:00+00:00,HUGO LEAL,PSD,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,42363077000176,AUTO POSTO PARQUE DO FLAMENGO LTDA,1248.12,0.00,1216.04
2018,7,2018-07-02 00:00:00+00:00,HUGO LEAL,PSD,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,42363077000176,AUTO POSTO PARQUE DO FLAMENGO LTDA,1248.12,0.00,32.08
2018,7,2018-07-02 00:00:00+00:00,HUGO LEAL,PSD,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,31402068000120,POSTO PIT STOP DE TERESOPOLIS LTDA,129.02,0.00,129.02
2018,7,2018-07-02 00:00:00+00:00,HUGO LEAL,PSD,RJ,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,37.36,0.00,37.36
2018,7,2018-07-02 00:00:00+00:00,HUGO LEAL,PSD,RJ,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,38.27,0.00,38.27
2018,7,2018-07-02 00:00:00+00:00,HUGO LEAL,PSD,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,733.17,0.00,733.17
2018,7,2018-07-02 00:00:00+00:00,HUGO LEAL,PSD,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,714.25,0.00,714.25
2018,7,2018-07-02 00:00:00+00:00,INDIO DA COSTA,PSD,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,731.17,0.00,731.17
2018,7,2018-07-02 00:00:00+00:00,JANDIRA FEGHALI,PCdoB,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,27838044000141,POSTO CATEDRAL LTDA,214.45,0.00,214.45
2018,7,2018-07-02 00:00:00+00:00,JULIO LOPES,PP,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,42498733000148,MUNICIPIO DE RIO DE JANEIRO,574.90,0.00,574.90
2018,7,2018-07-02 00:00:00+00:00,JULIO LOPES,PP,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,29520756000143,AUTO POSTO MONALISA LIMITADA,160.08,0.00,160.08
2018,7,2018-07-02 00:00:00+00:00,JULIO LOPES,PP,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,29520756000143,AUTO POSTO MONALISA LIMITADA,143.43,0.00,143.43
2018,7,2018-07-02 00:00:00+00:00,LAURA CARNEIRO,DEM,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,68554146000112,Nova Thorck,750.00,0.00,750.00
2018,7,2018-07-02 00:00:00+00:00,LAURA CARNEIRO,DEM,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,03661061000198,POSTO MAP,238.43,0.00,238.43
2018,7,2018-07-02 00:00:00+00:00,LEONARDO PICCIANI,MDB,RJ,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,42591651176349,ARCOS DOURADOS COMERCIO DE ALIMENTOS LTDA,27.40,0.00,27.40
2018,7,2018-07-02 00:00:00+00:00,LUIZ CARLOS RAMOS,PR,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,227.03,0.00,227.03
2018,7,2018-07-02 00:00:00+00:00,LUIZ SÉRGIO,PT,RJ,TELEFONIA,40432544000147,CLARO S/A - NET,26.03,0.00,26.03
2018,7,2018-07-02 00:00:00+00:00,MARCELO DELAROLI,PR,RJ,Emissão Bilhete Aéreo,02575829000148,Cia Aérea - AVIANCA,3.08,0.00,3.08
2018,7,2018-07-02 00:00:00+00:00,MARCO ANTÔNIO CABRAL,MDB,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,32156085000198,DISTRIBUIDORA WAY DE COMBUSTIVEIS LTDA.,150.00,0.00,150.00
2018,7,2018-07-02 00:00:00+00:00,PEDRO PAULO,DEM,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,16826220000109,PAX IMÓVEIS LTDA.,13692.20,6.50,13685.70
2018,7,2018-07-02 00:00:00+00:00,PEDRO PAULO,DEM,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,140.00,0.00,140.00
2018,7,2018-07-02 00:00:00+00:00,SORAYA SANTOS,PR,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,2012.17,0.00,2012.17
2018,7,2018-07-02 00:00:00+00:00,SORAYA SANTOS,PR,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,171.92,0.00,171.92
2018,7,2018-07-02 00:00:00+00:00,SORAYA SANTOS,PR,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,709.25,0.00,709.25
2018,7,2018-07-02 00:00:00+00:00,SÓSTENES CAVALCANTE,DEM,RJ,Emissão Bilhete Aéreo,02575829000148,Cia Aérea - AVIANCA,920.00,0.00,920.00
2018,7,2018-07-02 00:00:00+00:00,SÓSTENES CAVALCANTE,DEM,RJ,Emissão Bilhete Aéreo,02575829000148,Cia Aérea - AVIANCA,184.99,0.00,184.99
2018,6,2018-07-02 00:00:00+00:00,ALEXANDRE SERFIOTIS,PSD,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,05460736000166,NET FACIL SISTEMAS ELETRONICOS LTDA,129.00,0.00,129.00
2018,6,2018-07-02 00:00:00+00:00,CABO DACIOLO,PATRI,RJ,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,12842700000102,OMEGA LOCADORA DE VEÍCULOS LTDA ME,3800.00,0.00,3800.00
2018,6,2018-07-02 00:00:00+00:00,CLARISSA GAROTINHO,PROS,RJ,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,12842700000102,OMEGA LOCADORA DE VEÍCULOS LTDA ME,4000.00,0.00,4000.00
2018,6,2018-07-02 00:00:00+00:00,HUGO LEAL,PSD,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,32096498000043,ALE TELECOMUNICAÇÕES E SISTEMAS,592.51,0.00,592.51
2018,6,2018-07-02 00:00:00+00:00,JANDIRA FEGHALI,PCdoB,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,05542193000126,MASTER SYNC INFORMATICA LTDA,3200.81,0.00,3200.81
2018,6,2018-07-02 00:00:00+00:00,JULIO LOPES,PP,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,***23674***,CECÍLIA CARVALHO MIRANDA,4000.00,0.00,4000.00
2018,6,2018-07-02 00:00:00+00:00,LUIZ CARLOS RAMOS,PR,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,05657829000185,POSTO DE ABASTECIMENTO GRANDE AMOR LTDA,179.84,0.00,179.84
2018,6,2018-07-02 00:00:00+00:00,SIMÃO SESSIM,PP,RJ,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,12085705000138,NIU SERVICOS EXPRESSOS LTDA.,4900.00,0.00,4900.00
2018,7,2018-07-01 00:00:00+00:00,ALESSANDRO MOLON,PSB,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,40296824000175,KEM C.R.T.S.E.I.P.D. PETROLEO LTDA,37.18,0.00,37.18
2018,7,2018-07-01 00:00:00+00:00,ALEXANDRE SERFIOTIS,PSD,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,03601681000131,AUTO POSTO REAL BEIRA RIO LTDA,150.00,0.00,150.00
2018,7,2018-07-01 00:00:00+00:00,ALEXANDRE SERFIOTIS,PSD,RJ,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,19641517000198,DALE LANCHONETE,26.50,0.00,26.50
2018,7,2018-07-01 00:00:00+00:00,BENEDITA DA SILVA,PT,RJ,TELEFONIA,02558157000162,TELEFÔNICA BRASIL S.A. VIVO,503.12,0.00,503.12
2018,7,2018-07-01 00:00:00+00:00,BENEDITA DA SILVA,PT,RJ,TELEFONIA,02558157000162,TELEFÔNICA BRASIL S.A. VIVO,479.50,0.00,479.50
2018,7,2018-07-01 00:00:00+00:00,BENEDITA DA SILVA,PT,RJ,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,,DISCO SUCURSAL 9,75.03,0.00,75.03
2018,7,2018-07-01 00:00:00+00:00,CELSO PANSERA,PT,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,00624712000181,PERALTA S POSTO DE SERVICO LTDA,220.61,0.00,220.61
2018,7,2018-07-01 00:00:00+00:00,CHICO ALENCAR,PSOL,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,01351380000171,COMBUSTIVEIS LOBINHO LTDA,121.45,0.00,121.45
2018,7,2018-07-01 00:00:00+00:00,CHICO D'ANGELO,PDT,RJ,TELEFONIA,02558157000162,Telefônica Brasil S/A. VIVO,515.32,10.43,504.89
